tape_id,loan_id,source_row_index,payment_seq,instalment_no,period_no,event_kind,due_date,due_year_month,due_day_of_month,actual_date,actual_year_month,actual_day_of_month,delay_days,days_past_due,delay_bucket,is_late,is_overdue,is_future_scheduled,type,type_raw,state,state_raw,is_paid,amount_eur,pending_eur,paid_eur,reduces_principal,cum_principal_paid_eur,principal_outstanding_after_eur,implied_annual_rate_pct,is_regular_cash,is_closure_row,is_settlement_marker,is_aborted_settlement,is_duplicate,record_loan_id,record_loan_id_matches,parse_issues
0fd46b6c118d,43986823,62,76,1.0,1.0,schedule,2025-01-20,2025-01,20,2025-01-20,2025-01,20.0,0.0,,on_time,False,False,False,contract fee repayment,contract fee repayment,paid on time,paid on time,True,7.68,0.0,7.68,True,7.68,6478.32,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,77,2.0,1.0,schedule,2025-01-20,2025-01,20,2025-01-20,2025-01,20.0,0.0,,on_time,False,False,False,principal,principal,paid on time,paid on time,True,35.21,0.0,35.21,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,78,3.0,2.0,schedule,2025-02-20,2025-02,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,79,4.0,2.0,schedule,2025-02-20,2025-02,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,35.88,35.88,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,80,5.0,3.0,schedule,2025-03-20,2025-03,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,81,6.0,3.0,schedule,2025-03-20,2025-03,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,36.56,36.56,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,82,7.0,4.0,schedule,2025-04-20,2025-04,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,83,8.0,4.0,schedule,2025-04-20,2025-04,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,37.25,37.25,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,84,9.0,5.0,schedule,2025-05-20,2025-05,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,85,10.0,5.0,schedule,2025-05-20,2025-05,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,37.96,37.96,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,86,11.0,6.0,schedule,2025-06-20,2025-06,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,87,12.0,6.0,schedule,2025-06-20,2025-06,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,38.69,38.69,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,88,13.0,7.0,schedule,2025-07-20,2025-07,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,89,14.0,7.0,schedule,2025-07-20,2025-07,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,39.42,39.42,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,90,15.0,8.0,schedule,2025-08-20,2025-08,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,91,16.0,8.0,schedule,2025-08-20,2025-08,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,40.17,40.17,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,92,17.0,9.0,schedule,2025-09-20,2025-09,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,93,18.0,9.0,schedule,2025-09-20,2025-09,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,40.94,40.94,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,94,19.0,10.0,schedule,2025-10-20,2025-10,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,95,20.0,10.0,schedule,2025-10-20,2025-10,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,41.72,41.72,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,96,21.0,11.0,schedule,2025-11-20,2025-11,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,97,22.0,11.0,schedule,2025-11-20,2025-11,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,42.51,42.51,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,98,23.0,12.0,schedule,2025-12-20,2025-12,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,99,24.0,12.0,schedule,2025-12-20,2025-12,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,43.32,43.32,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,100,25.0,13.0,schedule,2026-01-20,2026-01,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,101,26.0,13.0,schedule,2026-01-20,2026-01,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,44.14,44.14,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,102,27.0,14.0,schedule,2026-02-20,2026-02,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,103,28.0,14.0,schedule,2026-02-20,2026-02,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,44.98,44.98,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,104,29.0,15.0,schedule,2026-03-20,2026-03,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,105,30.0,15.0,schedule,2026-03-20,2026-03,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,45.84,45.84,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,106,31.0,16.0,schedule,2026-04-20,2026-04,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,107,32.0,16.0,schedule,2026-04-20,2026-04,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,46.71,46.71,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,108,33.0,17.0,schedule,2026-05-20,2026-05,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,109,34.0,17.0,schedule,2026-05-20,2026-05,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,47.6,47.6,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,110,35.0,18.0,schedule,2026-06-20,2026-06,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,111,36.0,18.0,schedule,2026-06-20,2026-06,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,48.51,48.51,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,112,37.0,19.0,schedule,2026-07-20,2026-07,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,113,38.0,19.0,schedule,2026-07-20,2026-07,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,49.43,49.43,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,114,39.0,20.0,schedule,2026-08-20,2026-08,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,115,40.0,20.0,schedule,2026-08-20,2026-08,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,50.37,50.37,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,116,41.0,21.0,schedule,2026-09-20,2026-09,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,117,42.0,21.0,schedule,2026-09-20,2026-09,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,51.33,51.33,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,118,43.0,22.0,schedule,2026-10-20,2026-10,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,119,44.0,22.0,schedule,2026-10-20,2026-10,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,52.31,52.31,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,120,45.0,23.0,schedule,2026-11-20,2026-11,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,121,46.0,23.0,schedule,2026-11-20,2026-11,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,53.3,53.3,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,122,47.0,24.0,schedule,2026-12-20,2026-12,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,123,48.0,24.0,schedule,2026-12-20,2026-12,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,54.32,54.32,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,124,49.0,25.0,schedule,2027-01-20,2027-01,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,125,50.0,25.0,schedule,2027-01-20,2027-01,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,55.35,55.35,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,126,51.0,26.0,schedule,2027-02-20,2027-02,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,127,52.0,26.0,schedule,2027-02-20,2027-02,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,56.41,56.41,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,128,53.0,27.0,schedule,2027-03-20,2027-03,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,129,54.0,27.0,schedule,2027-03-20,2027-03,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,57.48,57.48,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,130,55.0,28.0,schedule,2027-04-20,2027-04,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,131,56.0,28.0,schedule,2027-04-20,2027-04,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,58.57,58.57,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,132,57.0,29.0,schedule,2027-05-20,2027-05,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,133,58.0,29.0,schedule,2027-05-20,2027-05,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,59.69,59.69,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,134,59.0,30.0,schedule,2027-06-20,2027-06,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,135,60.0,30.0,schedule,2027-06-20,2027-06,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,60.82,60.82,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,136,61.0,31.0,schedule,2027-07-20,2027-07,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,137,62.0,31.0,schedule,2027-07-20,2027-07,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,61.98,61.98,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,138,63.0,32.0,schedule,2027-08-20,2027-08,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,139,64.0,32.0,schedule,2027-08-20,2027-08,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,63.16,63.16,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,140,65.0,33.0,schedule,2027-09-20,2027-09,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,141,66.0,33.0,schedule,2027-09-20,2027-09,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,64.36,64.36,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,142,67.0,34.0,schedule,2027-10-20,2027-10,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,143,68.0,34.0,schedule,2027-10-20,2027-10,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,65.59,65.59,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,144,69.0,35.0,schedule,2027-11-20,2027-11,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,145,70.0,35.0,schedule,2027-11-20,2027-11,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,66.84,66.84,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,146,71.0,36.0,schedule,2027-12-20,2027-12,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,147,72.0,36.0,schedule,2027-12-20,2027-12,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,68.11,68.11,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,148,73.0,37.0,schedule,2028-01-20,2028-01,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,149,74.0,37.0,schedule,2028-01-20,2028-01,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,69.41,69.41,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,150,75.0,38.0,schedule,2028-02-20,2028-02,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,151,76.0,38.0,schedule,2028-02-20,2028-02,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,70.73,70.73,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,152,77.0,39.0,schedule,2028-03-20,2028-03,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,153,78.0,39.0,schedule,2028-03-20,2028-03,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,72.07,72.07,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,154,79.0,40.0,schedule,2028-04-20,2028-04,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,155,80.0,40.0,schedule,2028-04-20,2028-04,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,73.44,73.44,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,156,81.0,41.0,schedule,2028-05-20,2028-05,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,157,82.0,41.0,schedule,2028-05-20,2028-05,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,74.84,74.84,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,158,83.0,42.0,schedule,2028-06-20,2028-06,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,159,84.0,42.0,schedule,2028-06-20,2028-06,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,76.27,76.27,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,160,85.0,43.0,schedule,2028-07-20,2028-07,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,161,86.0,43.0,schedule,2028-07-20,2028-07,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,77.72,77.72,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,162,87.0,44.0,schedule,2028-08-20,2028-08,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,163,88.0,44.0,schedule,2028-08-20,2028-08,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,79.2,79.2,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,164,89.0,45.0,schedule,2028-09-20,2028-09,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,165,90.0,45.0,schedule,2028-09-20,2028-09,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,80.7,80.7,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,166,91.0,46.0,schedule,2028-10-20,2028-10,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,167,92.0,46.0,schedule,2028-10-20,2028-10,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,82.24,82.24,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,168,93.0,47.0,schedule,2028-11-20,2028-11,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,169,94.0,47.0,schedule,2028-11-20,2028-11,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,83.81,83.81,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,170,95.0,48.0,schedule,2028-12-20,2028-12,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,171,96.0,48.0,schedule,2028-12-20,2028-12,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,85.4,85.4,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,172,97.0,49.0,schedule,2029-01-20,2029-01,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,173,98.0,49.0,schedule,2029-01-20,2029-01,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,87.03,87.03,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,174,99.0,50.0,schedule,2029-02-20,2029-02,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,175,100.0,50.0,schedule,2029-02-20,2029-02,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,88.68,88.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,176,101.0,51.0,schedule,2029-03-20,2029-03,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,177,102.0,51.0,schedule,2029-03-20,2029-03,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,90.37,90.37,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,178,103.0,52.0,schedule,2029-04-20,2029-04,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,179,104.0,52.0,schedule,2029-04-20,2029-04,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,92.09,92.09,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,180,105.0,53.0,schedule,2029-05-20,2029-05,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,181,106.0,53.0,schedule,2029-05-20,2029-05,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,93.84,93.84,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,182,107.0,54.0,schedule,2029-06-20,2029-06,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,183,108.0,54.0,schedule,2029-06-20,2029-06,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,95.63,95.63,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,184,109.0,55.0,schedule,2029-07-20,2029-07,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,185,110.0,55.0,schedule,2029-07-20,2029-07,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,97.45,97.45,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,186,111.0,56.0,schedule,2029-08-20,2029-08,20,,,,,0.0,not_due,False,False,True,contract fee repayment,contract fee repayment,pending,pending,False,7.68,7.68,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
0fd46b6c118d,43986823,62,187,112.0,56.0,schedule,2029-08-20,2029-08,20,,,,,0.0,not_due,False,False,True,principal,principal,pending,pending,False,99.31,99.31,0.0,True,42.89,6443.11,,True,False,False,False,False,43986823,True,
